x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	ymin	ymax
5.94	8.52	10.61	10.62	11.19	11.62	16.26	16.38	16.82	18.1	859.342	688.462	524.237	523.428	477.279	442.526	115.117	108.794	86.9591	36.8703	6.66667	978.667
19.1	21.22	25.35	25.49	25.64	27.7	27.97	29.11	30.32	30.76	4662.37	4659.83	4574.6	4571.12	4567.42	4522.39	4517.82	4503.73	4500.52	4503.03	4500	4666.67
8.11	12.88	12.89	13.12	14.32	16.46	19.85	21.17	21.54	23.22	793.288	534.211	533.515	517.412	431.586	279.483	83.0893	35.5895	26.2479	9.58162	9.16667	828
15	15.12	15.6	15.98	19.6	21.32	22.54	25.21	25.43	26.26	2362.5	2362.42	2360.59	2357.53	2278.57	2226.96	2192.7	2143.93	2142.39	2141.04	2140.67	2362.5
4.1	4.47	5.47	5.68	5.71	5.91	5.97	6.62	6.98	7	37.3237	37.147	36.2313	36.0915	36.076	36.0079	36.0009	36.4638	37.2741	37.3333	36	37.3333
22.32	22.41	22.51	22.56	23.55	23.91	23.92	24.04	24.71	24.94	4319.83	4319.92	4320.01	4320.04	4320.07	4320	4320	4320	4320.37	4320.72	4320	4320.17
9.17	9.34	10.24	10.58	13.47	13.71	14.29	14.94	16.34	16.65	631.076	631.931	633.165	632.389	611.138	609.063	604.439	600.307	597.693	598.692	597.333	633.333
19.63	19.66	21.51	21.8	22.91	23.08	23.59	24.51	26.29	26.52	3866.24	3866.31	3860.97	3858.89	3849.48	3847.95	3843.43	3836.22	3830.93	3831.52	3830.67	3866.67
23.19	23.61	25.85	26.11	26.47	27.24	28.65	28.75	29.28	29.76	5907.04	5905.94	5886.45	5883.34	5878.95	5869.65	5855.56	5854.82	5851.69	5850.2	5850	5907.17
18.81	18.87	19.9	20.91	23.15	23.29	23.72	23.81	24.06	27.79	3399.22	3398.81	3388.04	3372.11	3328.18	3325.42	3317.15	3315.47	3310.93	3283.47	3280.5	3402
22.78	22.86	23.32	24.15	24.89	25.65	26.2	26.76	27.29	27.97	5113.57	5113.63	5113.47	5111.53	5108.77	5105.82	5104.11	5103.11	5103.18	5105.19	5103	5113.67
20.1	20.37	20.4	21.29	21.43	21.99	22.26	22.89	22.98	24.84	3747.04	3747.82	3747.89	3748.38	3748.25	3747.35	3746.79	3745.39	3745.21	3745.26	3744	3748.5
17.53	17.87	18.19	18.74	20.44	21.09	21.27	21.59	22.77	24.22	3239.08	3239.93	3239.86	3237.94	3221.03	3211.64	3208.88	3203.87	3185.17	3165.46	3154.67	3240
13.06	13.41	13.74	14.76	16.59	16.85	17.8	22.19	22.33	22.46	1694.86	1697.21	1698.39	1696.5	1677.63	1673.89	1659.2	1613.48	1613.78	1614.21	1613.33	1698.67
10.28	10.83	11.34	11.52	11.81	12.51	12.54	12.87	13.25	13.99	564.024	564.636	564.564	564.443	564.188	563.534	563.512	563.35	563.401	564.637	563.333	564.667
5.59	6.43	8.11	9.81	16.55	18.4	23.55	26	28.18	29.33	2301.96	2301.81	2253.71	2148.24	1359.78	1094.42	409.785	170.667	37.7393	5.28655	0	2304
3.97	5.86	7.21	7.37	8.82	10.32	10.37	15.27	15.67	16.38	375.327	354.991	319.382	314.271	261.649	199.853	197.742	26.8946	19.8803	11.5858	9.16667	375.333
18.86	18.99	19.73	20.26	20.55	21.98	22.77	24.19	24.44	25	3188.78	3188.83	3187.63	3185.53	3184.07	3175.45	3171.16	3168.09	3168.51	3170.83	3168	3188.83
28.13	28.28	28.61	29.63	29.79	29.94	30.09	30.37	30.6	30.78	8549.57	8549.78	8550.07	8550.05	8550.02	8550	8550	8550.09	8550.25	8550.46	8550	8550.17
9.87	10.04	13.47	19.26	19.98	23.29	23.55	24.11	25.09	25.42	885.164	882.722	760.924	408.874	367.768	230.059	224.137	214.435	208.398	209.769	208.333	891
15.48	17.17	18.15	19.5	19.67	22.6	22.94	23.16	23.92	24.37	2388.2	2384.39	2374.16	2354.62	2351.93	2310.93	2308.1	2306.62	2304.03	2304.56	2304	2389.33
16.98	16.99	17.27	18.37	22.94	23.38	24.19	24.46	25.08	26.42	2938.16	2938.17	2937.85	2930.58	2849.25	2841.56	2829.43	2826.12	2820.22	2817.49	2816.67	2938.17
5.09	5.72	8.16	9.89	11.81	12.83	16.85	20.42	21.66	22.59	1106.05	1080.92	937.353	802.543	635.08	543.146	207.767	23.7344	2.41843	4.70874	1.33333	1144.5
8.81	9.85	13	15.41	16.12	17.32	19.4	23.42	24.41	24.57	1254.44	1157.95	826.833	563.495	488.89	369.176	189.735	3.46716	1.78802	3.47318	0	1543.5
4.01	4.56	4.67	5.58	5.8	6.99	9.02	9.38	11.42	11.51	125.413	128.461	128.774	128.054	127.097	117.933	94.2602	90.0305	73.1124	72.8011	72	129.167
2.25	2.31	4.51	6.42	9.85	11.09	11.1	21.18	21.63	24.05	1537.45	1538.39	1520.71	1434.02	1157.95	1032.79	1031.74	76.0249	54.5401	0.0262917	0	1543.5
21.73	22.45	22.55	23.12	23.28	25.41	26.18	27.84	27.99	28.49	5243.07	5242.65	5242.33	5239.41	5238.3	5215.85	5206.52	5190.36	5189.39	5187.03	5186.17	5243.33
0.65	1.44	1.79	2.97	3.1	4.96	5.63	6.08	7.14	8.69	93.829	93.5873	92.0013	81.3582	79.7803	52.3066	41.67	34.8066	20.6934	9.37447	9	94.3333
0.89	7.74	8.21	8.79	13.51	14.18	18.36	21.57	22.06	22.58	2312.19	1869.26	1813.46	1741.7	1086.94	990.961	439.824	136.061	103.586	73.886	8.33333	2312.33
6.34	7.92	8.29	9.78	10.03	10.08	11.49	13.83	16.11	17.53	357.06	355.361	351.728	327.853	322.702	321.641	288.706	232.293	196.392	194.121	192.667	359.333
20.87	22.86	23.36	23.51	23.53	24.3	24.9	25.29	25.35	25.73	3864.62	3849.93	3845.44	3844.12	3843.95	3837.7	3833.85	3832.06	3831.84	3830.88	3830.67	3866.67
16.14	16.78	17.35	17.78	18.78	18.79	18.86	21.44	21.75	21.97	2005.29	2003.97	2001.6	1999.29	1993.17	1993.11	1992.68	1985.01	1986.05	1987.16	1984.5	2005.33
0.27	1.04	1.83	2.48	3.07	3.08	3.23	3.55	4.89	7.89	41.605	43.3286	41.4572	37.8427	33.4352	33.3538	32.1112	29.353	17.5583	9.94462	7.33333	43.3333
13.5	14.27	15.48	16.63	18.86	20.62	26.88	27.58	27.59	27.66	1181.25	1136.07	1052.9	962.888	769.423	611.138	179.687	158.368	158.119	156.423	140.167	1283.33
13.47	14.59	15.83	16.73	17.16	18.29	18.31	21	21.33	22.64	1491.87	1482.8	1464.35	1447.52	1438.96	1416.25	1415.86	1375.5	1373.25	1373.26	1371.33	1492.83
14.74	14.95	15.14	16.67	17.67	18.83	20.23	20.71	22.01	22.81	2137.19	2137.49	2137.41	2126.5	2111.76	2090.22	2062.1	2052.84	2031.19	2021.81	2016	2137.5
4.04	8.69	9.67	10.58	13.05	15.09	21.42	24.93	24.97	25.9	2592.35	2450.71	2365.5	2272.88	1968.02	1673.98	709.662	277.87	273.84	187.151	0	2604.17
18.96	19.35	19.4	20.21	20.25	20.53	21.15	22.2	22.54	23.27	3008.33	3008.1	3008.03	3006	3005.86	3004.85	3002.4	2998.78	2998.06	2997.82	2997.67	3008.33
17.9	17.9	18.71	19.27	19.48	19.94	21.07	24.58	24.68	25.71	3077.96	3077.96	3076.35	3073.04	3071.41	3067.26	3054.66	3021.43	3021.18	3022.72	3020.83	3078
14.51	16.05	16.8	18.15	18.93	19.24	19.37	20.41	21.21	21.54	1911.62	1909.03	1903.1	1888.19	1878.68	1874.99	1873.48	1862.84	1857.35	1856.04	1855.33	1912.5
3.89	5.29	7.82	8.32	10.92	10.96	11.17	11.46	12.34	17.37	375.254	365.232	299.064	280.902	174.53	172.847	164.043	151.985	116.587	10.0734	9.16667	375.333
7.05	7.3	7.47	8.29	8.89	9.06	9.39	9.76	10	10.46	233.478	234.062	234.336	234.591	234.11	233.94	233.63	233.386	233.333	233.577	233.333	234.667
5.97	5.98	7.87	11.4	12.5	13.1	13.45	14.23	14.83	15.39	269.995	269.998	252.947	162.108	129.167	112.049	102.567	83.283	70.6595	61.0321	48.1667	270
4.17	5.47	9.39	12.33	12.92	13.43	13.6	14.55	14.99	16.93	225.187	227.986	151.372	64.9353	49.7692	38.0021	34.4053	17.8809	12.6004	12.3584	7.33333	229.167
6.36	9.26	11.54	12.84	13.79	17.85	20.93	22.63	26.86	28.5	1778.74	1731	1587.8	1474.56	1380.54	914.149	549.855	368.854	55.7755	11.375	8.66667	1783.33
15.17	15.55	15.71	16.09	17.28	17.32	18.88	18.88	18.93	20.72	1596.41	1593.5	1592.1	1588.42	1574.77	1574.29	1556.05	1556.05	1555.54	1543.77	1543.5	1600.67
13.17	14.43	15.02	18.58	20.06	20.53	21.51	23.11	25.54	25.95	1018.58	965.126	936.499	741.753	663.676	640.919	598.015	545.374	523.073	527.888	520.833	1083.33
10.11	10.92	11.21	11.27	11.97	13.81	14.05	14.72	15.7	16.37	864.159	867.144	867.015	866.918	864.178	846.926	844.065	835.892	824.459	817.856	810	867.167
13.85	13.93	15.29	19.82	19.97	23.85	25.5	27.85	28.01	29.65	2482.49	2482.63	2470.07	2277.4	2268.46	2025.04	1931.62	1833.67	1829.05	1800.97	1800	2482.67
9.29	10.97	11.67	13.76	14.11	14.23	14.46	14.48	14.69	14.82	445.298	438.346	434.022	424.806	424.697	424.803	425.228	425.28	425.966	426.531	424.667	445.5
5.36	5.8	5.96	5.98	7.26	9.69	10.07	13.67	20.31	22.54	686.636	689.677	689.987	689.997	677.966	597.819	579.954	369.775	28.5732	9.71862	7.33333	690
0.71	1.56	3.37	17.26	19.71	22.4	22.5	22.64	26.75	26.83	2611.77	2608.97	2547.06	740.969	420.265	155.115	147.5	137.142	15.8385	17.4685	8.66667	2612.83
8.52	8.64	8.83	9.94	10.77	11.11	11.88	12.53	14.16	14.35	444.887	445.16	445.426	443.568	439.516	437.501	432.727	429.01	424.732	424.987	424.667	445.5
7.53	7.68	7.69	8.09	8.93	9.23	9.65	9.99	10.25	10.36	234.411	234.553	234.561	234.659	234.07	233.774	233.442	233.333	233.401	233.478	233.333	234.667
14.61	16.18	17.12	19.14	20.73	25.16	25.32	25.54	25.83	27	2088.51	2065.61	2042.38	1977.41	1920.52	1806.7	1805.34	1803.9	1802.84	1809	1802.67	2090.67
13.3	13.72	14.21	14.73	15.56	16.08	16.19	17.21	17.25	17.35	1207.82	1208.54	1208.6	1208	1206.28	1205.18	1204.97	1204.24	1204.27	1204.36	1204.17	1208.67
12.1	13.85	13.97	14.32	14.81	16.44	16.62	18.98	21.76	26.1	859.745	769.587	762.464	741.119	709.947	598.271	585.436	416.234	240.068	112.752	112.667	931.5
8.49	8.55	8.65	8.76	10.24	10.83	11.05	11.78	15.95	16.89	565.915	566.16	566.496	566.765	561.485	555.647	553.062	543.248	485.691	481.715	481.667	567
23.1	23.16	23.44	23.45	23.74	23.91	24.16	24.56	24.86	26.8	5182.95	5183.1	5183.63	5183.64	5183.93	5183.99	5183.98	5183.74	5183.47	5183.48	5182.67	5184
0.63	1.09	1.1	2.42	2.61	3.31	5.08	5.37	5.55	6.62	22.4742	22.8133	22.8087	18.7468	17.7442	13.6019	3.85644	2.9089	2.47588	3.04044	2	22.8333
5.73	6.52	6.7	11.69	12.53	17.71	17.75	17.89	20.14	23.18	972	957.044	952.294	673.668	608.678	207.178	204.495	195.198	70.4852	4.96021	4.66667	976.667
2.82	3.14	3.49	4.09	4.12	4.16	4.37	5.2	5.29	5.95	17.9657	17.9813	17.7991	17.2436	17.2139	17.1747	16.9802	16.7093	16.7589	17.855	16.6667	18
12.97	13.84	16.46	16.85	17.44	17.64	19.28	21.58	22.41	24.85	1830.83	1826.44	1766.83	1753.51	1731.87	1724.19	1657.04	1562.87	1533.02	1472.76	1464.67	1830.83
15.93	18.26	19.77	22.99	23.65	23.75	23.77	24.4	25.38	27.29	2773.31	2749.09	2713.02	2618.45	2600.69	2598.15	2597.65	2582.82	2564.52	2551.97	2551.5	2773.33
27.06	27.13	27.13	27.47	27.51	27.75	28.33	28.75	28.89	29.53	7708.61	7708.74	7708.74	7709.14	7709.17	7709.3	7709.29	7709.19	7709.17	7709.36	7709.17	7709.33
8.32	13.45	14.14	17.65	18.61	19.97	20.53	22.96	25.51	25.59	887.196	761.954	724.909	508.158	448.018	368.319	338.409	238.796	210.458	211.187	208.333	891
5.14	5.9	6.04	6.16	6.37	6.44	6.7	7.5	7.61	7.85	89.4182	89.9947	89.9992	89.9886	89.9484	89.9316	89.8693	90	90.095	90.3993	89.8333	90
8.61	8.84	11.34	12.27	12.38	13.9	17.27	19	19.24	19.31	552.51	550.631	500.153	471.221	467.569	414.266	304.602	272.333	269.986	269.414	266.667	554.667
3.14	3.54	3.82	5.02	5.16	5.2	6.02	6.18	8.28	11.93	74.5327	76.5603	77.218	74.0457	73.144	72.8693	65.7994	64.1533	39.3532	23.4619	20.1667	77.3333
8.45	14.96	15.5	18.32	18.58	18.84	19.69	24.92	25.49	26.72	928.873	700.136	663.917	463.022	444.473	426.07	367.357	122.161	114.833	117.197	112.667	931.5
26.01	26.06	26.91	27.18	27.4	28.16	28.42	28.44	28.53	28.62	6924.69	6924.78	6925.5	6925.49	6925.44	6925.35	6925.45	6925.46	6925.52	6925.6	6925.33	6925.5
10.02	10.64	10.77	11.01	12.06	12.5	12.5	12.72	13.61	13.97	563.393	564.522	564.61	564.667	563.94	563.542	563.542	563.404	563.781	564.578	563.333	564.667
14.16	14.72	15.13	18.52	19.93	21.21	21.53	24.17	24.53	28.89	2582.72	2586.98	2587.39	2521.5	2469.46	2416.66	2403.15	2297.95	2285.67	2226.72	2221.33	2587.5
0.32	3.48	4.36	6.19	6.78	9.84	10.16	11.85	13.37	14.91	363.723	331.94	306.095	238.348	214.046	89.156	77.6387	27.4001	3.16317	6.30051	0.666667	366.833
10.28	11.32	11.85	14.29	15.68	17.04	17.59	21.29	21.33	21.45	1045.95	1048.17	1045.26	1006.42	973.322	939.708	926.923	882.429	882.556	883.043	882	1048.67
23.18	23.61	24	24.02	24.32	24.38	24.78	24.96	25.77	25.77	4895.48	4895.9	4896	4896	4895.96	4895.95	4895.85	4895.83	4896.28	4896.28	4895.83	4896
22.71	23.12	23.45	23.87	23.98	25.45	27.44	29.34	29.88	30.62	5906.86	5907.12	5906.49	5904.74	5904.12	5891.06	5867.35	5851.43	5850.05	5851.42	5850	5907.17
6.04	7.06	7.31	8.51	9.01	9.28	10.9	11.04	11.28	11.44	210.195	212.326	212.151	208.921	206.96	205.887	201.686	201.67	201.831	202.082	201.667	212.333
7.23	7.24	7.61	7.79	9.96	10.14	10.41	11.33	11.94	12.96	176.082	176.023	173.615	172.299	153.655	152.234	150.244	145.246	144.011	147.06	144	180
12.47	12.48	13.05	15.85	17.62	17.83	18.19	20.66	21.75	25.4	760.601	759.915	719.726	501.482	359.531	343.146	315.444	145.605	86.9531	4.79467	3.33333	975.333
9.14	11.46	12.14	12.39	14.51	16.67	17.36	17.63	18.43	22.37	769.374	735.127	715.732	707.787	627.921	537.518	509.977	499.645	471.009	404.24	403.333	769.5
1.47	3.53	4.55	6.07	10.94	15.2	18.91	20.52	20.68	25.22	3661.28	3580.12	3502.81	3347.91	2608.45	1795.8	1088.57	809.146	782.803	187.701	5.66667	3664.33
6.1	6.14	6.71	6.76	7.11	7.58	7.93	8.02	8.26	8.4	138.185	138.252	138.783	138.8	138.828	138.73	138.669	138.667	138.706	138.768	138.667	138.833
14.29	14.84	15.43	15.53	15.81	16.49	17.6	17.68	18.34	18.64	1306.51	1305.45	1303.55	1303.18	1302.09	1299.41	1296.3	1296.19	1296.24	1296.91	1296	1306.67
12.78	14.08	14.53	15.03	19.73	20.75	23.01	23.51	25.14	25.39	2168.42	2159.34	2150.13	2136.59	1885.45	1813.46	1651.47	1616.9	1512.5	1497.99	1350	2168.83
5.79	8.4	8.58	8.92	11.27	12.71	15.26	15.83	16.56	16.78	225.898	178.688	173.971	164.73	95.1097	54.9955	10.2101	7.49065	9.11667	10.8377	7.33333	229.167
10.24	10.35	10.68	11.1	11.42	11.63	12.14	12.26	12.35	12.82	433.28	433.225	432.976	432.567	432.271	432.12	432.021	432.073	432.137	432.856	432	433.333
5.86	6.34	6.51	6.54	6.95	7.61	7.98	8.33	8.71	8.96	107.979	107.898	107.784	107.761	107.383	106.799	106.667	106.788	107.29	107.883	106.667	108
0.02	0.64	0.79	0.98	1.25	2.2	2.43	2.88	2.91	3.87	0.0592027	1.18818	1.28615	1.33293	1.27604	0.469333	0.263169	0.013824	0.007857	0.976401	0	1.33333
9.93	13.71	14.48	15.28	16.1	16.42	17.86	18.04	19.83	21.33	795.401	609.588	558.448	502.79	444.129	421.03	317.828	305.202	186.966	103.842	5.83333	824.667
10.03	10.73	11.22	11.23	11.72	12.04	12.32	12.32	12.58	12.67	503.392	504.124	504.146	504.144	504.032	504.001	504.062	504.062	504.233	504.325	504	504.167
16.19	16.26	17.68	18.24	18.98	20.62	21.28	23.17	23.26	25.77	2517.17	2517.03	2506.21	2498.5	2486.19	2454.15	2440.95	2408.86	2407.7	2398.65	2395.83	2517.33
12.85	14.26	14.81	15.56	15.6	15.72	15.87	16.03	19.21	20.51	1492.73	1486.36	1480.07	1468.93	1468.27	1466.25	1463.65	1460.79	1399.12	1380.22	1371.33	1492.83
11.88	12.6	12.67	13.5	14.25	14.64	16.34	16.38	16.47	18.75	1223.93	1222.45	1222.08	1215	1205.02	1198.77	1166.49	1165.68	1163.86	1121.48	1102.5	1224
12.6	12.89	13	13.16	16.81	16.87	17.01	17.26	17.49	20.38	1323.25	1323.79	1323.83	1323.75	1291.46	1290.73	1289.05	1286.09	1283.45	1267.19	1266.67	1323.83
8.18	9.43	10.41	15.76	21.47	22.19	22.51	27.39	27.47	27.68	2488.48	2387.83	2291.1	1572.2	702.628	603.658	561.188	79.2247	74.6132	63.1176	0	2604.17
6.14	7.64	8.14	8.37	13.19	13.82	16.24	18.38	18.66	18.71	379.554	381.668	377.179	374.368	252.154	233.753	177.22	162.812	164.492	164.892	162	383.833
13.84	13.98	14.18	16.1	16.94	20.96	25.13	25.57	26	27.84	798.963	789.965	776.839	637.614	571.463	254.885	29.2924	17.4294	8.66667	6.54797	0	972
3.68	5.31	5.6	6.55	6.87	7.42	7.51	9.28	9.98	10.45	84.9128	79.2183	76.4587	64.8505	60.2657	51.8816	50.4675	22.8857	13.5741	8.36871	0	85.3333
6.57	6.92	9.12	9.86	10.86	13.57	18.31	18.88	19.04	19.28	407.197	408.295	384.543	367.054	338.107	243.875	123.08	120.419	120.343	120.811	120.333	408.333
4.12	5.31	5.4	6.99	7.19	9.08	10.06	12.4	13.05	13.51	168.196	151.428	149.808	115.573	110.74	64.0866	42.0806	9.06133	7.34588	8.67805	7.33333	174
3.18	3.67	6.51	11.23	15.88	16.91	22.42	23.74	26.99	27.15	2917.11	2899.96	2700.82	2089.27	1321.51	1149.53	352.193	215.483	18.2512	14.5211	5.33333	2934.67
1.05	1.16	1.65	2.25	3.26	3.79	3.82	4.4	5.59	5.68	12.3284	12.2835	11.5799	9.85938	5.96586	4.00435	3.90379	2.31467	2.43133	2.69628	1.66667	12.3333
11.1	12.1	12.16	12.23	12.42	13.27	13.77	14.07	15.27	16.08	862.137	863.98	863.95	863.898	863.672	861.457	859.583	858.387	854.269	853.346	853.333	864
2.11	2.64	3.45	3.9	4.07	5.61	6.79	8.07	11.8	11.93	91.5966	94.466	94.2204	92.003	90.8287	73.6781	55.6902	35.6217	12.3973	13.3944	9.66667	95
3.73	3.88	5.42	8.17	10.34	12.88	12.92	14	14.72	22.42	2929.2	2926.16	2864.59	2634.59	2367.43	1988.49	1982.11	1806.67	1686.95	474.556	6.66667	2936
26.19	26.85	26.96	26.98	27.13	27.42	27.84	27.92	28.21	28.34	6924.99	6925.49	6925.5	6925.5	6925.49	6925.44	6925.34	6925.34	6925.36	6925.4	6925.33	6925.5
6.33	7.7	10.38	11.31	14.5	14.75	19.58	20.48	22.16	23.85	827.086	805.073	692.942	638.24	418.583	400.526	95.2522	57.8107	14.9667	15.5126	9.16667	828
13.44	13.45	13.53	13.59	14.41	15.21	15.57	15.82	16.54	16.57	1110.29	1110.31	1110.41	1110.48	1110.52	1109.79	1109.49	1109.36	1109.68	1109.72	1109.33	1110.67
0.66	0.72	1.19	2.85	2.92	3.06	3.56	5.64	5.68	6.55	63.4156	63.5516	63.7093	53.9651	53.2902	51.8947	46.4881	21.7788	21.3427	13.0092	6.66667	63.8333
2.02	2.13	3.96	6.58	9.91	10.28	10.62	11.38	13.38	14.95	360.944	362.361	361.805	299.488	167.117	151.62	137.565	107.202	39.957	8.11371	1.33333	367.5
11.06	11.11	11.18	11.61	11.8	11.87	12.07	12.6	12.86	13.86	647.281	647.369	647.48	647.904	647.977	647.991	647.998	647.892	647.842	648.415	647.833	648
18.13	18.78	19.21	19.41	20.74	23.14	23.19	23.86	25.82	26.63	3076.76	3068.7	3061.84	3058.29	3030.17	2971.33	2970.15	2954.98	2922.41	2916.67	2916	3082.67
2.87	3.07	4.05	14.02	15	18.03	19.12	22.49	24.25	24.53	1777.81	1777.95	1766.26	888.247	770	424.854	315.886	67.3633	9.38021	5.72863	3.33333	1778
5.39	5.75	5.78	6.27	6.37	6.46	6.56	7.35	7.42	7.78	89.7383	89.9635	89.9723	89.9701	89.9484	89.9266	89.9017	89.9089	89.9462	90.2957	89.8333	90
14.43	15.1	15.8	16.74	17	17.22	17.69	18.4	19.07	19.5	1574.29	1574.98	1573.89	1570.7	1569.67	1568.79	1567.02	1564.98	1564.34	1564.88	1564.33	1575
19.06	19.43	19.54	20.16	20.74	22.1	22.97	23.28	23.75	23.87	3008.33	3007.99	3007.8	3006.16	3004.03	2999.04	2997.67	2997.83	2998.93	2999.4	2997.67	3008.33
16.07	16.41	16.95	18.96	20.32	23.8	24.78	25.21	25.62	25.86	2789.94	2792.21	2793.66	2780.81	2761.78	2713.52	2708.52	2708.51	2709.95	2711.5	2708.33	2793.67
11.66	11.89	13.14	13.15	15.76	15.83	19.17	21.39	24.6	30.85	1307.3	1299.86	1245.06	1244.53	1065.26	1059.5	749.476	528.562	239.112	7.42971	0	1333.33
8.68	11.87	12.06	12.51	12.76	13.36	14.93	17.35	18.64	18.83	520.228	459.614	454.315	441.374	434	415.984	369.467	314.31	301.531	300.991	300.833	522.667
27.55	27.82	28.01	28.9	29.14	29.79	29.95	30.14	30.38	30.4	8101.1	8101.3	8101.33	8100.77	8100.53	8100.04	8100	8100.02	8100.16	8100.18	8100	8101.33
4.07	4.57	4.66	4.85	5.03	5.07	5.39	5.87	5.89	5.91	29.331	29.2326	29.2114	29.1768	29.1671	29.1692	29.2625	29.7646	29.7977	29.8319	29.1667	29.3333
16.45	18.69	18.76	18.85	20.07	20.16	20.32	20.55	21.26	21.34	2215.01	2211.56	2211.29	2210.93	2206.46	2206.21	2205.82	2205.37	2205.14	2205.24	2205	2215.67
1.24	2.69	3.35	8.23	10.86	13.89	15.02	16.17	21.73	22.31	1336.74	1338.02	1325.26	1035.14	789.506	489.25	383.181	283.171	10.0558	10.3043	9.33333	1342.67
21.87	22.34	22.52	22.93	23.22	23.27	24.14	24.4	24.9	25.95	4275.31	4275.17	4274.97	4274.3	4273.71	4273.6	4271.73	4271.3	4270.85	4272.47	4270.83	4275.33
2.14	3.51	3.62	5.96	6.93	7.8	8.33	8.74	13.82	22.19	1331.39	1336.44	1335.24	1260.03	1204.78	1145.46	1105.38	1072.56	590.517	12.0505	5.66667	1339
3.05	3.25	3.51	4.22	4.51	4.85	5.18	5.26	5.39	5.84	28.5963	28.9115	29.1741	29.3127	29.2475	29.1768	29.1848	29.2063	29.2625	29.717	29.1667	29.3333
1.01	1.58	2.24	2.27	3.18	4.52	8.4	10.05	10.99	11.13	125.933	129.848	130.412	130.345	124.949	107.424	33.728	12.9421	9.16712	9.24345	9.16667	130.667
0.12	1.58	2.84	3.54	4.36	4.37	6.48	9.21	10.58	13.48	361.573	364.712	346.903	330.36	306.095	305.771	226.491	113.169	63.3594	2.3774	0.666667	366.833
8.24	8.39	8.51	9.54	9.76	9.92	10.7	11.21	12.2	12.46	363.487	363.866	364.101	364.115	363.78	363.49	361.803	360.772	360.063	360.35	360	364.5
6.38	9.59	9.73	12.75	12.78	13.33	14.46	14.46	14.87	14.93	284.408	268.146	266.53	233.484	233.271	230.138	229.44	229.44	231.535	231.962	228.667	285.833
9.43	10.24	11.35	11.5	13.93	14.23	14.25	15.02	15.24	15.61	682.134	683.136	677.775	676.583	649.509	645.937	645.703	637.301	635.191	632.034	626.167	683.333
25.15	25.19	25.52	25.65	25.75	26.07	26.37	26.65	26.81	27.38	6196.1	6196.16	6196.51	6196.59	6196.63	6196.66	6196.62	6196.55	6196.52	6196.59	6196.5	6196.67
4.69	7.17	7.25	9.68	11.48	11.66	12.45	13.42	13.65	13.75	141.272	126.237	125.214	88.2248	64.4043	62.7137	57.4879	57.0636	58.1149	58.724	56.3333	141.667
9.7	11.94	15.36	16.04	18.99	19.87	21.46	22.74	23.07	23.2	1032.69	1009.42	883.556	851.412	709.784	671.917	615.699	586.446	581.786	580.309	576	1033.33
10	11.78	12.09	13.11	14.06	14.52	15.76	16.11	16.32	16.91	733.333	722.54	718.904	704.672	689.707	682.394	664.324	660.038	657.709	652.321	648	733.333
8.08	8.26	8.35	8.91	9.17	9.25	11.44	12.38	15.05	15.12	353.921	352.062	351.041	343.415	339.195	337.818	289.941	266.518	209.208	208.124	192.667	359.333
0.53	0.8	0.84	1.23	1.42	2.08	3.04	3.56	3.63	3.93	1.07783	1.29067	1.30637	1.28449	1.18163	0.586837	0.00162133	0.372139	0.480249	1.13302	0	1.33333
22.25	23.42	23.73	24.43	24.45	24.79	24.85	27.44	27.44	28.15	5376.62	5377.75	5376.96	5374.03	5373.93	5372.07	5371.72	5358.06	5358.06	5357.39	5357.33	5378.17
20.12	20.15	20.57	20.97	21.19	21.75	22.16	22.3	22.32	22.81	3306.89	3306.93	3307.38	3307.5	3307.48	3307.36	3307.35	3307.39	3307.4	3307.84	3307.33	3307.5
4.45	4.75	7.31	7.36	7.99	8.64	9.45	9.48	9.78	10.1	68.7562	67.7865	48.5533	48.1089	42.7468	38.0436	34.1854	34.0977	33.475	33.3637	33.3333	69.3333
0.31	1.58	2.3	3.38	7.43	13.53	19.41	19.55	22.63	28.38	4057.82	4060.02	4041.06	3987.19	3553.95	2444.06	1230.26	1203.05	654.157	36.6366	0	4064.83
6.55	7.14	7.35	7.51	8.47	10.59	12.68	14.51	15.43	16.39	333.892	334.746	334.296	333.707	326.168	292.26	250.736	222.221	214.734	214.038	213.333	334.833
5.46	10.97	14.15	16.29	18.94	19.56	21.74	21.99	22.62	22.63	974.795	726.824	478.518	309.18	130.711	97.5999	18.2883	13.5041	5.94798	5.88188	4.66667	976.667
4.24	6.61	7.2	7.52	9.06	10.2	12.92	12.94	13.76	13.89	139.21	132.689	125.856	121.599	98.0401	80.376	56.3588	56.3477	58.7901	59.7367	56.3333	141.667
3.39	4.12	7.82	7.88	8.82	10.96	11.17	13.55	16.22	18.11	811.139	791.64	604.464	600.55	537.049	384.047	368.943	206.345	66.3631	14.3312	7.83333	826.667
2.19	3.25	3.96	6.7	13.25	14	15.11	15.26	17.14	17.28	457.23	461.568	455.844	383.054	85.526	58.6667	27.4209	24.1039	4.80478	5.22278	4.66667	462
5.05	6.23	9.32	9.84	10.24	11.53	12.11	12.69	12.75	12.82	194.555	197.819	171.62	165.265	160.487	147.338	143.371	141.16	141.047	140.945	140.833	198
